year,date,stage,unit_id,job_number,issue,raw_file
2021,20210101,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210321,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210327,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210328,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210402,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210403,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210404,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210405,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210410,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210411,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210417,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210418,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210424,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210425,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210501,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210502,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210508,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210509,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210515,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210516,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210522,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210523,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210529,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210530,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210605,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210606,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210612,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210613,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210614,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210619,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210620,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210626,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210627,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210703,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210704,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210710,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210711,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210717,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210718,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210724,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210725,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210731,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210801,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210807,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210808,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210814,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210815,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210821,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210822,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210828,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210829,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210904,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210905,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210912,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210918,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210919,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210920,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210921,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210925,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20210926,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211002,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211003,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211009,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211011,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211016,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211017,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211023,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211024,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211030,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211031,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211105,normalize,3.76.55.62,1100014654,缺少可解析的決標金額,data/raw/hualien/2021/tenders/20211105_3.76.55.62_1100014654.json
2021,20211106,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211107,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211113,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211114,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211120,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211121,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211127,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211128,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211204,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211205,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211211,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211212,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211218,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211219,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211225,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211226,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2021,20211231,daily,,,非 JSON 回應：text/html; charset=UTF-8,
